Datetime,Close,Volume
2025-12-09 14:30:00+00:00,277.70001220703125,5341504
2025-12-09 15:30:00+00:00,277.4100036621094,2290151
2025-12-09 16:30:00+00:00,277.875,1696929
2025-12-09 17:30:00+00:00,278.385009765625,1988455
2025-12-09 18:30:00+00:00,278.69000244140625,1262893
2025-12-09 19:30:00+00:00,277.864990234375,1906538
2025-12-09 20:30:00+00:00,277.2300109863281,2737573
