Datetime,Close,Volume
2025-12-10 14:30:00+00:00,277.45001220703125,3868165
2025-12-10 15:30:00+00:00,278.2576904296875,1880040
2025-12-10 16:30:00+00:00,278.5264892578125,1611918
2025-12-10 17:30:00+00:00,278.1199951171875,1374275
2025-12-10 18:30:00+00:00,278.2200012207031,1631790
2025-12-10 19:30:00+00:00,278.9800109863281,2578278
2025-12-10 20:30:00+00:00,278.7200012207031,2242651
