Datetime,Close
2025-12-15 14:30:00+00:00,274.1449890136719
2025-12-15 15:30:00+00:00,275.510009765625
2025-12-15 16:30:00+00:00,274.9200134277344
2025-12-15 17:30:00+00:00,274.7554016113281
