Datetime,Close
2025-12-26 14:30:00+00:00,274.8247985839844
2025-12-26 15:30:00+00:00,274.8800048828125
2025-12-26 16:30:00+00:00,274.6400146484375
2025-12-26 17:30:00+00:00,274.5199890136719
2025-12-26 18:30:00+00:00,274.7601013183594
2025-12-26 19:30:00+00:00,273.9800109863281
2025-12-26 20:30:00+00:00,273.25
